product_id,product_name,category,discounted_price,actual_price,avg_rating,unique_reviewers,rating_count_sum,median_review_length,aggregated_reviews,total_review_rows
B08BCKN299,"Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter – (Black,20cm)","Electronics|Headphones,Earbuds&Accessories|Adapters",120.0,999.0,3.9,8,103856.0,80.5,recommended ! i bought this splitter for 120 rupees. i did not find any issue with this product. i am using my wired realme buds 2 earphone and msi gf63 laptop to test it. my feedbacks:my mic is working properly.no issue with left and right sound.build quality is also not bad ||| good product splitter used flat cable which seems durable.recommended 👍 ||| please wire quality improve karo good product overall. i needed this type of adapter for connecting my mobile headset to my pc for listening & recording so it's working well on my pc but only problem is if the earphone jack is inserted fully to the line out socket of pc (front side) ||| value for money product. the sound is very low so it needs to be inserted 3/4 only & in that way full maximum sound coming ||| amazing performance & great quality ||| a lot of noise when mic is plugged in. good working with boya m1 mike. ||| great product when i decided to buy this ||| good i found this with good reviews and amazon recommended. after using it for many months ||| recommended ! i bought this splitter for 120 rupees. i did not find any issue with this product. i am using my wired realme buds 2 earphone and msi gf63 laptop to test it. my feedbacks:my mic is working properly.no issue with left and right sound.build quality is also not bad ||| good product splitter used flat cable which seems durable.recommended 👍 ||| please wire quality improve karo good product overall. i needed this type of adapter for connecting my mobile headset to my pc for listening & recording so it's working well on my pc but only problem is if the earphone jack is inserted fully to the line out socket of pc (front side) ||| value for money product. the sound is very low so it needs to be inserted 3/4 only & in that way full maximum sound coming ||| amazing performance & great quality ||| a lot of noise when mic is plugged in. good working with boya m1 mike. ||| great product when i decided to buy this ||| good i found this with good reviews and amazon recommended. after using it for many months,16
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199.0,499.0,3.8,8,4304.0,39.0,nice like ||| good good quality nice fit ||| good protective cover fo airtel xtreme settop box remote it's good airtel xtreme set top box cover. it's had some thickness and protective go for it! ||| very nice cover. very nice quality and fit. a good buy which meets expectations. thanks amazon. ||| expensive expensive ||| very uncomfortable to use very uncomfortable to use. ||| value for money....height of the cover can be made small. value for money....height of the cover can be made small. i have put in a ball of paper at the back so that the remote fits in correctly and buttons are easy to access. ||| good product good product,8
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,13999.0,24850.0,4.4,8,71584.0,62.5,sound is pretty annoying ||| best normal water purifier our mission is to purify drinking water and make it safe to drink. in that case this eco water saver 10l is very useful. tds of my bore well water is 472 ppm and tds of purified water is 64 ppm and test very good. rejected water is 40% out of 100% company is very careful in terms of service but local service is lax. it is our misfortune that there is no service agent in our district (742101 ||| good product 2 ||| good 3) headquarters. i am very happy and will tell everyone to buy. thank you amazon. ||| good yes ||| perfect product for a small family.. the product is good and installation was very good. the service provider’s behaviour was vry good overall very good experience ||| it’s a nice mid budget by product. good ||| great product truely satisfied good product by timely delivery of amazon. instalation took 5 day's time but pureit sent a very humble and knowledgeble person for installation.thanks team amazon and pureit for delivery and installation of good quality product at affordable price,8
B08BQ947H3,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,149.0,149.0,4.3,4,86664.0,230.5,merges with the device productliramark webcam cover slideevents datesorder date - 09/04/2022delivery date - 11/04/2022review date - 05/05/2022statusreceived and acceptedratings4.2/5.0descriptionused terms in the description -->> slider - sliding part of webcam cover> static frame - static back frame of webcam cover> screen frame - the laptop's screen framethe product is sturdy ||| ultra thin invisible (for the mutual color theme for device and product) ||| smooth sliding and well manufactured. if the device has the same matte black theme ||| good for privacy concerns this webcam cover can easily be merged and becomes a part of the device's body. as you can see my laptop has a matte black screen frame and astonishingly the product has merged with it. the little plastic container in the package will act as storage for the rest of the webcam covers.it is ultra-thin as described by the company with acquiring about a millimeter thickness. this thickness can cope with the windows laptops as they are having the rubber buffers on the top side of the screen frame because those buffers act as a spacer between the screen and the lower-up body/keyboard of the laptop to avoid any harm to the screen. this spacer is advantageous to the webcam cover as closing the lid will not harm the screen ||| merges with the device productliramark webcam cover slideevents datesorder date - 09/04/2022delivery date - 11/04/2022review date - 05/05/2022statusreceived and acceptedratings4.2/5.0descriptionused terms in the description -->> slider - sliding part of webcam cover> static frame - static back frame of webcam cover> screen frame - the laptop's screen framethe product is sturdy ||| ultra thin invisible (for the mutual color theme for device and product) ||| smooth sliding and well manufactured. if the device has the same matte black theme ||| good for privacy concerns this webcam cover can easily be merged and becomes a part of the device's body. as you can see my laptop has a matte black screen frame and astonishingly the product has merged with it. the little plastic container in the package will act as storage for the rest of the webcam covers.it is ultra-thin as described by the company with acquiring about a millimeter thickness. this thickness can cope with the windows laptops as they are having the rubber buffers on the top side of the screen frame because those buffers act as a spacer between the screen and the lower-up body/keyboard of the laptop to avoid any harm to the screen. this spacer is advantageous to the webcam cover as closing the lid will not harm the screen,8
B08C4Z69LN,Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A,Computers&Accessories|Components|Memory,1792.0,3500.0,4.5,8,209552.0,217.5,fps increased in games after installing it 😍 i installed it in my asus tuf fx505dt and i use it for gaming earlier it have 8gb ram after installing it total ram is 16gb and fps in game increased i am satisfied from this product 🥰 ||| worst experience turned great i received a defective piece. i already check my laptop before purchasing that which ram would be compatible and is my laptop really supports upgrading. after thorough research ||| very good product i purchased this ram.when i tried installing it ||| really increase performance my laptop showed a blank screen. i tried switching ports on both the rams (pre-installed and crucial). but my laptop was working with the pre installed and was not with crucial one. i tried all possible combinations and it was apparent that the ram i received was defective.i head straight to replace the product but there was no option for that. no return option as well. i only had one option to contact the customer care so ||| 8gb ram r*8 i contacted them and explained the issue in detail. they asked me to hold and connected me to an so called expert. the expert did not ask me anything just asked me to upload a picture that i already did. then so called expert asked me to upload the picture on the link that she would be sharing ||| it worked which i never received. i even tried rating but thanks to the amazon ios app even that was not possible coz there was no scroll bar on the rating tab. i do not know whether i would receive any support or not but this was a pathetic experience and i had never expected this from amazon. it would be an end for this 8+ years old bond with amazon if i would not receive any support on this.i will update this if i receive some help!issue fixed after struggling 4 days. but ram is great! ||| good ram at good price. its better to install it with ssd. i felt very good performance uplift in my laptop after installing both ssd & this 8 gb ram. ||| good ram my laptop had 8gb ram before i ordered crucial ddr4 8gb sodimm ram and it's really increase multi-task,8
B08C7TYHPB,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,664.0,1490.0,4.1,8,7400.0,47.0,it’s a good product in this price. it’s a good product and i’m using it since 1 week and it’s performing well ||| nice product i like the product but the code is small ||| it's very good it's good and easy to use . full paisa wasul hai but cord thoda sa aur bada hona chahiye tha. ||| good for use good for hot water in minutes ||| velue for money product but it has 2 pin connector . ||| good product velue for money product ||| value for money purchase nice product ||| it is worthy good product,8
B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.0,349.0,4.3,8,113024.0,53.0,it's working working fine ||| it's gud 😳 very good this data cable ||| cable quality is good. performance of this product is good enough. ||| durable and works well have been using it since quite a well. it is doing an excellent job. you can also avail the warranty by just messaging the serial number on whatsapp. super happy with the overall performance. ||| good data cable same as shown in pic good data cable same as shown in pic. i brought this for my nikon d5600 photos transfer to system. ||| portronics knonnect l 1.2 mtr micro usb cable superb product...👌👌👌 ||| ok better ||| great quality seems to fast charge at 2a ||| it's working working fine ||| it's gud 😳 very good this data cable ||| cable quality is good. performance of this product is good enough. ||| durable and works well have been using it since quite a well. it is doing an excellent job. you can also avail the warranty by just messaging the serial number on whatsapp. super happy with the overall performance. ||| good data cable same as shown in pic good data cable same as shown in pic. i brought this for my nikon d5600 photos transfer to system. ||| portronics knonnect l 1.2 mtr micro usb cable superb product...👌👌👌 ||| ok better ||| great quality seems to fast charge at 2a,16
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.0,399.0,4.2,8,405720.0,63.5,as good as original bought this instead of original apple ||| decent does the work for 150rs ||| good one for secondary use not as fast as apple charger but its a good option if you want cheap and good product ||| best quality bought it for ipad pro 10.5 and it's working flawlessly ||| good build quality is ok ||| amazing product at a mind blowing price! its not like i am gonna hang my clothes on it and i want a very strong cable ||| nice quality even a braided cable stop working after a year ||| good product i have used both anker and apple store strong braided cable they all stop working after a year so please don't buy high end cables just for that instead choose a this one and even if it's stops working withing a year you only loose 150rs compares to 2000rs.update------------------------------------pin has stopped charging from one side ||| as good as original bought this instead of original apple ||| decent does the work for 150rs ||| good one for secondary use not as fast as apple charger but its a good option if you want cheap and good product ||| best quality bought it for ipad pro 10.5 and it's working flawlessly ||| good build quality is ok ||| amazing product at a mind blowing price! its not like i am gonna hang my clothes on it and i want a very strong cable ||| nice quality even a braided cable stop working after a year ||| good product i have used both anker and apple store strong braided cable they all stop working after a year so please don't buy high end cables just for that instead choose a this one and even if it's stops working withing a year you only loose 150rs compares to 2000rs.update------------------------------------pin has stopped charging from one side ||| as good as original bought this instead of original apple ||| decent does the work for 150rs ||| good one for secondary use not as fast as apple charger but its a good option if you want cheap and good product ||| best quality bought it for ipad pro 10.5 and it's working flawlessly ||| good build quality is ok ||| amazing product at a mind blowing price! its not like i am gonna hang my clothes on it and i want a very strong cable ||| nice quality even a braided cable stop working after a year ||| good product i have used both anker and apple store strong braided cable they all stop working after a year so please don't buy high end cables just for that instead choose a this one and even if it's stops working withing a year you only loose 150rs compares to 2000rs.update------------------------------------pin has stopped charging from one side,24
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.0,339.0,4.3,8,321384.0,112.5,good for fast charge but not for data transfer the cable is efficient in fast charging but in quick data transfer. overall fine. ||| good cable compares to local the brand. i like the usb c l shape. nylon shielded core wire it improves the life of the cable. ||| good but doesnt last i think i buy these every 6 months or so. fast charging stops working after a while. probbly something to do with the cable design. the cable gets twisted over time and i suspect that breaks the high capacity wires inside. but i keep buying it because there arent too many options in an l shaped design ||| good product good and durable product. sometime the charges doesn't work on few adapters. there might be few cut off or something but works fine on apple adapter ||| good product car charger ||| good and worth it usb ||| very good material quality charging speed is 15 watt the product is really good at affordable price. ||| not a fast charger good and fast charging ||| good for fast charge but not for data transfer the cable is efficient in fast charging but in quick data transfer. overall fine. ||| good cable compares to local the brand. i like the usb c l shape. nylon shielded core wire it improves the life of the cable. ||| good but doesnt last i think i buy these every 6 months or so. fast charging stops working after a while. probbly something to do with the cable design. the cable gets twisted over time and i suspect that breaks the high capacity wires inside. but i keep buying it because there arent too many options in an l shaped design ||| good product good and durable product. sometime the charges doesn't work on few adapters. there might be few cut off or something but works fine on apple adapter ||| good product car charger ||| good and worth it usb ||| very good material quality charging speed is 15 watt the product is really good at affordable price. ||| not a fast charger good and fast charging ||| good for fast charge but not for data transfer the cable is efficient in fast charging but in quick data transfer. overall fine. ||| good cable compares to local the brand. i like the usb c l shape. nylon shielded core wire it improves the life of the cable. ||| good but doesnt last i think i buy these every 6 months or so. fast charging stops working after a while. probbly something to do with the cable design. the cable gets twisted over time and i suspect that breaks the high capacity wires inside. but i keep buying it because there arent too many options in an l shaped design ||| good product good and durable product. sometime the charges doesn't work on few adapters. there might be few cut off or something but works fine on apple adapter ||| good product car charger ||| good and worth it usb ||| very good material quality charging speed is 15 watt the product is really good at affordable price. ||| not a fast charger good and fast charging,24
B08CF4SCNP,"Quantum QHM-7406 Full-Sized Keyboard with (₹) Rupee Symbol, Hotkeys and 3-pieces LED function for Desktop/Laptop/Smart TV Spill-Resistant Wired USB Keyboard with 10 million keystrokes lifespan (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",299.0,599.0,3.8,8,24528.0,34.5,comfortable keys and smooth typing comfortable keys and smooth typing ||| good at this price good ||| good but space button very not working properly.. defect product.. average ||| descent ok ||| good product nothing to say... ||| as money as goods good ||| good so the space bar was just horrible ||| came with 2 keys not working zero response from both side of the key and had to press hard in the center part as well,8
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1199.0,7999.0,3.6,8,207280.0,69.5,worst product😡 after 20 days of usage ||| ok product pls don't buy this product. it says 10m range but after 30cm it will properly connect. ||| good product 👍 call rieciv not working touch control not better ||| good. does the job ||| fitting issue and charging issue does the job. good value for the money paid ||| not working. earbuds not with the full 100% charg whenever i take out them from the charging box. always shows start with 90%. also not so much fitted in the ears even changing with the eartips. why company is not giving the refund option? ||| superb i love it this is return delivery i got and this is also in fault.. my airpots are not charging this time..thek are showing full charged but it's not working when i suppose to use. ||| it's ok nice..but not up to the mark superb,8
B08CFJBZRK,Prestige IRIS Plus 750 watt mixer grinder,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3249.0,6295.0,3.8,8,112496.0,73.0,so far it is good. purchased only in october 2022. purchaseed a couple of months back. so far it is good. when my daughter purchased a year back ||| good recently there was motor problem which was replaced under warranty. ||| best product in best price range. product is good quality. worth buying it ||| average price good 👍 well it is easy to use and less noisy. it comes with 750w of motor. so it provides more energy and grind in less time. ||| good looking only juicer jar 🏺 is not good and other jar 🏺 very good design average product good 👍 ||| create too much noise good products ||| overall good product create too much noise ||| good overall good product,8
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,375.0,999.0,3.6,8,15904.0,114.0,ok ok product good product received and i give you this full review after 7days ||| great tool for kitchen value for money ||| easy and handy easy and handy to operate ||| different frother machine i received my frother machine it's good for price and the motor is also good works well have 3 different speed one can adjust as per requirement however i have received a different variant frother not as per images which is displayed but is working fine let's see now how many days it survives easy to clean and it makes quick froth can also be used for eggs. i must say area of improvement would be selling details need to be update. build quality area off improvement and the battery charging indicator as well should also show how much battery is remaining that feature is also missing ||| not as per images in the variant i received.can purchase this product and can give it try for me it's working doing the job. ||| not good as i thought. i ordered black one but get a white. build is not good as i think. easy to clean. ||| powerful it is indeed a good product the only thing that can be improved is speed adjustment buttons as it starts directly at the full speed you can reduce the speed but it should be in an increasing order (speed button) ||| so glad that i bought this! the power adjusting buttons are great.froths in only two minutes. one charge can hold up to 12 times od frothing! totally worth the price!!,8
B08CHKQ8D4,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,719.0,1499.0,4.1,7,7315.0,82.0,good good ||| i don’t like this product quality of cable is good and fast charging and customer care support very helpful ||| awesome product simply the best cable.. works really well with fast charging brick ||| best cable for iphone xs .. works well with fast charging brick don’t buy if you have problem with loose pin…its pin is same as oroginal iphone pin…but the wire quality is good…if you want to take for that…it just took 2 months for thier pin to break ||| low quality pin but wire is fine awesome charging wire ||| excellent quality awesome quality and fast charging ||| awesome quality and fast charging the product works fine. it is able to deliver fast charging when connected to a 20w charger. the cable is durable unlike the apple oe cable.,7
B08CHZ3ZQ7,"Redgear A-15 Wired Gaming Mouse with Upto 6400 DPI, RGB & Driver Customization for PC(Black)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,599.0,799.0,4.3,8,126320.0,140.0,very good mouse under 500 i have been using this mouse for like 2 months and this is the best mouse under 500.the mouse has the basic gaming stuff like extra buttons dpi settings ||| pretty good gaming mouse but the main thing is the software like you can customize so much on this mouse the rgb is fully customizable ||| very good in this budget you can set many macros you can revamp the keys and also change the dpi values. these features usually come in expensive gamming mouses ||| really comfortable but this is very good for this cheap.the design is also very good and one thing you should note before buying is that this mouse is big like it is big as my hand so if you got small hands ||| good mouse just plug and play you should think twice ||| good enough but it doesn't affect that much i got the hang of it in like a week.it doesn't come with any warranty so thats a con. but a part of it ||| best budget gaming mouse everything is so good.really would recommend ||| too big too hold this mouse is very good for gaming,8
B08CKW1KH9,Tata Sky Universal Remote Compatible for SD/HD,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",204.0,599.0,3.6,8,2712.0,71.5,its not universal the remote is exact like the original one. but its not a universal remote. however ||| tatasky remote from amazon is cheapest for a given price its value for money ||| best works well. ||| good services by amazon tata sky remote for rs. 140 (incl. taxes & free delivery) is worth money spent. it is not original but working fine. what more you expect at this lowest cost and promptest delivery. ||| okay product qulaity is not very good but ok as per price ||| 1 item missing looks different from my original remote but working fine as of now ||| nice product order placed for 2 remote controls and received only 1 ||| ok good product but please ship with batteries.,8
B08CNLYKW5,"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1699.0,3398.0,3.8,7,55916.0,35.0,"like it value for money ||| nice 👍 he bahot achha product he ye ||| iron worse grinder still usefull iron got damaged in just 1 year. while past few months i used before that just using occasionally like 1 time in month. same uses of grinder. but currently grinder working fine. this review date 30 dec""22 purchased product at 7th oct""21. ||| good all product good. i am happy ||| nice work good product of life long ||| good for good ||| mixer is good. but package is very shabby. wanted to gift it. but changed my mind loud jyada hai",7
B08CRRQK6Z,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black)",Electronics|HomeAudio|Speakers|SoundbarSpeakers,4999.0,12499.0,4.2,8,36328.0,192.0,value for money product short review - really good product and sound quality is very nice. good for living rooms about 12x12 ft or even bigger space. i installed it and connected to tv using coaxial cable. volume ||| i didn't receive adaptor with my speakers..i'm disappointed clarity ||| sound bass ||| i can't aux mode service everything is perfect. overall value for money product.long review - i have experience other company speakers like jbl and sony and had decided to buy those ||| good but this one is similar in sound quality. treble is nice and crisp. vocals sound nice even at higher volumes. bass is amazing - fills entire room with that boom sound. watching movies and listening to music is much better now with these speakers.used these for about 7 days and overall experience is good.-- sound bar (not subwoofer) - size is big considering this is 80w ||| sound best quality. but for me this is perfect size as it matches my tv length and looks good.-- subwoofer - small and compact unit. bass is amazing. gives that boom effect in action scenes and when listening to music.-- remote - minimal but functional remote. has all the required features in single click.-- connectivity - does not have optical spdif but that's ok as coaxial option is available and mostly all tvs have coax connectivity only. take a look below for bluetooth connectivity. overall bluetooth works very well ||| very good except when you connect certain devices with newer hardware.i have a smaller unit installed in another room and always used to watch movies on that speaker unit. but after listening to this one ||| so sweet sound but subwoofer not good i feel sound,8
B08CS3BT4L,Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",9999.0,12999.0,4.2,8,48704.0,120.0,an unbiased look at the kodak tv i recently purchased the kodak tv from amazon and overall ||| sound good my experience has been satisfactory. the picture quality is good and the streaming capabilities are convenient. the user interface is easy to navigate ||| it's really worthy and the most affordable although it did take me a little bit of time to get used to it.however ||| not bad!!! i do have a few issues with the tv. the sound quality is not the best and i have noticed some lag when switching between apps. these issues do not significantly impact my viewing experience ||| a value tv for the price but they are worth mentioning.despite these issues ||| good in all respect i would still give the kodak tv 3 stars out of 5. it is a decent tv for the price ||| kodak tv but there are certainly better options out there. i was offered an additional 3 months of warranty if i wrote a review ||| smart tv but i am not particularly interested in extending the warranty at this time.it is not appropriate or ethical to write a false or misleading review in exchange for incentives,8
B08CT62BM1,"Wayona USB Type C Fast Charging Cable Charger Cord 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S10e S10 S9 S8 S20 Plus, Note 10 9 8, M51 A40 A50 A70, Moto G7 G8 (1M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.0,999.0,4.3,8,21208.0,129.5,worth the money spent cable is long and durable. its worth the purchase. ||| nice product also the sterdiness good as expected. i recommend this product whoever needs a sturdy and fast charging also keep in mind your charger needs to support while using this cable ||| not the correct charger for samsung s9 after seeing the reviews i ordered for this product for my samsung s9 mobile. although the cable is very steady and good it fails the main purpose. when i keep my mobile for charging the cable pin is very tight and i fear while putting and removing my mobile charging chip would break as it is very tight. i am looking for another alternative.so if you are looking for a charger for s9 samsung mobile please fo not buy it. ||| nice product good ||| superb superb ||| doubts on fast charging i have oneplus 6 mobile phone and have dash charger and oneplus cable which becomes a fast charging combo.however when i plugged in this cable with dash charger. it was not rapidly charging my phone. so i can't say if this is fast charging cable ot not.but as a common charging cable this is working perfectly fine ||| one time purchase this is one of the best cable for fast charging. i have 3 units of 2 meter c type cable. i don't think it will get damage soon. the quality is very good and charging s22 ultra ||| good product galaxy note 8 etc without any problem. thanks to china,8
B08CTNJ985,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325.0,999.0,4.3,8,21208.0,129.5,worth the money spent cable is long and durable. its worth the purchase. ||| nice product also the sterdiness good as expected. i recommend this product whoever needs a sturdy and fast charging also keep in mind your charger needs to support while using this cable ||| not the correct charger for samsung s9 after seeing the reviews i ordered for this product for my samsung s9 mobile. although the cable is very steady and good it fails the main purpose. when i keep my mobile for charging the cable pin is very tight and i fear while putting and removing my mobile charging chip would break as it is very tight. i am looking for another alternative.so if you are looking for a charger for s9 samsung mobile please fo not buy it. ||| nice product good ||| superb superb ||| doubts on fast charging i have oneplus 6 mobile phone and have dash charger and oneplus cable which becomes a fast charging combo.however when i plugged in this cable with dash charger. it was not rapidly charging my phone. so i can't say if this is fast charging cable ot not.but as a common charging cable this is working perfectly fine ||| one time purchase this is one of the best cable for fast charging. i have 3 units of 2 meter c type cable. i don't think it will get damage soon. the quality is very good and charging s22 ultra ||| good product galaxy note 8 etc without any problem. thanks to china,8
B08CTQP51L,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 Lite 10.4 inch SM-P610/615 [Bubble Free],Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,379.0,1499.0,4.2,8,33192.0,78.0,fantastic i liked everything like product quality ||| spen works packaging was so premiumone thing i didn't liked is you can get fingerprint easily ||| will protect the screen. standard cover for the price. need a little common sense to apply ||| good could use help of your local shops. decent product ||| not smudge proof at all!! but apart from that it's good. could be little cheaper. spen works after applying. ||| smooth surface good product though bit costly. ||| good protection not smudge proof at all!! but apart from that it's ||| easy application. the glass fits perfectly around the screen. it is completely transparent and has no black edges. cutout for the front cam is perfect as well.,8
B08CYNJ5KY,HP 682 Black Original Ink Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",828.0,861.0,4.2,8,36536.0,59.5,on average is ok ok pricing a lot of people rate this product low as there cud be other underlying reasons for catridge not working ||| good the seller is giving 7 days return policy enough to test the catridge ||| quality good. good ||| better quality is good ||| the original ink cartridges are always the best better than refill cartidge ||| costly hp original ink cartridges for hp printers are always the best and the safest way to go! ||| expensive but the product was good too pricey ||| good easy to install,8
B08CYPB15D,HP 805 Black Original Ink Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",717.0,761.0,4.0,8,57592.0,35.5,best. best fingerprint scanner divice. ||| price is high easy to use ||| trusted and genuine hp ink cartridge. ink cartridges are easy to install. genuine product with very fine print quality. ||| sent a packet with the seal already opened.and the cartridge found to be duplicate/faulty/used one. sent a packet with the seal already opened.and the cartridge found to be duplicate/faulty/used one. ||| compatibility compatibility issue ||| product is good but price is to high product is very good but price to high so company take step for cut the price after that sell more and comfortable customers ||| good not bad ||| okay okay,8
B08CZHGHKH,BESTOR® LCD Writing Tablet/pad 12 inches | Electronic Writing Scribble Board for Kids | Kids Learning Toy | Portable Ruff for LCD Paperless Memo Digital Tablet Notepad E-Writer/Writing/Drawing Pad Home/School/Office (Black),"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",499.0,1399.0,3.9,8,11696.0,86.5,kids will love it bought it for my niece. it's very convenient for kids to use it. the product serves as a slate ||| good but with the advantage that kids can quickly write and draw dust-free and erase on a single click. the brightness of the screen could have been better. ||| good product 👍 worthable product ||| bestor is best ||| nice product for kids thank you amazon ||| very costly than others it's a very nice writing pad what i expected and very useful for kids. it's easy to use and saving stationary ||| good product is ok ok type. cost should be around 300 as item used by children and we can't expect much life. ||| most sophisticated product for our mother earth. value for money,8
B08D11DZ2W,"Boult Audio AirBass PowerBuds with Inbuilt Powerbank, 120H Total Playtime, IPX7 Fully Waterproof, Lightning Boult Type-C Fast Charging, Low Latency Gaming, TWS Earbuds with Pro+ Calling Mic (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499.0,8999.0,3.7,8,226592.0,89.0,really good for the price [6/8 months update] --------------update after 8 months--------------update 1: the problem mentioned in the earliest review is becoming more and more dire with time. now right earbud gets discharged in hour and a half ||| but with a late appearing issue whereas left one keeps going ||| after 2 months so reducing one star. will contact them for replacement and update here.update 2: called service center ||| right bud is not performing well they asked to bring it ||| good value for money! but am lazy. i expected they'd replace at home. paid more attention towards the issue above. the stable situation is that just after full charge ||| working as expected right bud can go upto 4 hrs ||| best at price but left one always goes for 30-60mins more ||| good built quality and the difference is more if there is a standby of a day or two (when the left one loses juice rapidly it seems),8
